"Estimator","Version","etahat_0","etahat_1","rdhat","rrhat","cov_00","cov_01","cov_11","var_rd","var_rr","eta_0","eta_1","rd","rr","seed","n_trial","n_aux","run_id","replicate"
"AIPW","Naive",0.549077672229771,0.429958734904106,-0.119118937325666,0.783056308150483,0.00336619529726598,0.000817878747875455,0.0038832736126117,0.00561371141412677,0.0154781749124237,0.5092423431452,0.340793960553496,-0.168448382591704,0.669217642917659,91000045,500,500,"hal_aipw_mc20",12
"AIPW","Proposed",0.561967177555055,0.391254673434683,-0.170712504120372,0.696223354425984,0.0026163250171731,0.000404622865174449,0.00494774433385806,0.00675482362068227,0.0178986845833728,0.5092423431452,0.340793960553496,-0.168448382591704,0.669217642917659,91000045,500,500,"hal_aipw_mc20",12
"AIPW","Naive",0.443372411724859,0.380208903622775,-0.0631635081020837,0.857538479094002,0.000250127655510532,2.87181148076631e-05,0.000326221789511466,0.000518913215406672,0.00234462848911107,0.497042450193536,0.345974903441777,-0.151067546751758,0.696067113195389,91000046,5000,500,"hal_aipw_mc20",12
"AIPW","Proposed",0.511085140576339,0.349111194764963,-0.161973945811376,0.683078350451117,0.000665628264923945,0.000349844389736618,0.000900518797183538,0.000866458282634248,0.00280678994873524,0.497042450193536,0.345974903441777,-0.151067546751758,0.696067113195389,91000046,5000,500,"hal_aipw_mc20",12
"AIPW","Naive",0.501395614262181,0.502737481708523,0.00134186744634168,1.00267626482596,0.00303922036087427,0.000987247869587673,0.00393434241637365,0.00499906703807257,0.0199288808128622,0.48059107939508,0.355373987549629,-0.12521709184545,0.739451901597797,91000047,500,5000,"hal_aipw_mc20",12
"AIPW","Proposed",0.517171502775287,0.501968065334155,-0.0152034374411313,0.970602716198504,0.00199622150365918,1.78531358577502e-05,0.00496679023550907,0.00692730546745275,0.0254712899457794,0.48059107939508,0.355373987549629,-0.12521709184545,0.739451901597797,91000047,500,5000,"hal_aipw_mc20",12
"AIPW","Naive",0.452061592053945,0.406965030692608,-0.045096561361337,0.900242440070079,0.000288792903085251,4.68359168886487e-05,0.000356753397273821,0.000551874466581775,0.00247834761255303,0.501940892060492,0.343774044541727,-0.158166847518765,0.684889495913588,91000048,5000,5000,"hal_aipw_mc20",12
"AIPW","Proposed",0.494321183365134,0.362473747964021,-0.131847435401113,0.733275773246151,0.000299116115707569,2.41748647284901e-05,0.000608789245081807,0.000859555631332396,0.00300453446477565,0.501940892060492,0.343774044541727,-0.158166847518765,0.684889495913588,91000048,5000,5000,"hal_aipw_mc20",12
"AIPW","Naive",0.529883189602889,0.389152284146444,-0.140730905456445,0.734411454792682,0.00309412172028277,0.000648417439272906,0.00387801983262395,0.00567530667436091,0.0163634082734546,0.50184846862904,0.343764510395142,-0.158083958233898,0.684996631222659,91000049,500,500,"hal_aipw_mc20",13
"AIPW","Proposed",0.539044030188436,0.301153868100937,-0.237890162087499,0.558681390081736,0.00234509543009385,0.000315892346673419,0.00480898773913654,0.00652229847588355,0.0178546010776288,0.50184846862904,0.343764510395142,-0.158083958233898,0.684996631222659,91000049,500,500,"hal_aipw_mc20",13
"AIPW","Naive",0.46342088819843,0.353166112681388,-0.110254775517042,0.762085011002282,0.000257978029991242,2.4991869420274e-05,0.000332711551137218,0.000540705842287911,0.00206951363730319,0.500184846862904,0.345945069416823,-0.154239777446081,0.691634445918438,91000050,5000,500,"hal_aipw_mc20",13
"AIPW","Proposed",0.504034370338757,0.319375656925854,-0.184658713412903,0.633638647918403,0.000714278711354003,0.000334476487060091,0.00087219916160092,0.00091752489883474,0.00289354167041112,0.500184846862904,0.345945069416823,-0.154239777446081,0.691634445918438,91000050,5000,500,"hal_aipw_mc20",13
"AIPW","Naive",0.42,0.430555555555556,0.0105555555555557,1.02513227513228,0.00309637363133526,0.000676500879313023,0.00409963118654771,0.00584300305925693,0.0338242213219518,0.50184846862904,0.348795754540128,-0.153052714088912,0.695022056145703,91000051,500,5000,"hal_aipw_mc20",13
"AIPW","Proposed",0.42,0.391044001354443,-0.0289559986455574,0.931057146082006,0.00245260254795812,1.81758696061708e-05,0.00420297857048278,0.00661922937922856,0.0356871555591552,0.50184846862904,0.348795754540128,-0.153052714088912,0.695022056145703,91000051,500,5000,"hal_aipw_mc20",13
"AIPW","Naive",0.477462385860085,0.395106192139342,-0.0823561937207429,0.827512708519669,0.000283317353918582,4.95859722205549e-05,0.000369860882954821,0.000554006292432293,0.00211345102042192,0.496950026762084,0.345929869241346,-0.151020157520738,0.696105947503975,91000052,5000,5000,"hal_aipw_mc20",13
"AIPW","Proposed",0.531291775765596,0.362502757319912,-0.168789018445684,0.682304477229189,0.000248683802483256,2.46313414832179e-05,0.000495324956963221,0.000694746076480041,0.00204585315593719,0.496950026762084,0.345929869241346,-0.151020157520738,0.696105947503975,91000052,5000,5000,"hal_aipw_mc20",13
"AIPW","Naive",0.556882261046248,0.35984481997765,-0.197037441068598,0.646177558792388,0.00319133114133339,0.000645862250377514,0.0038467796622356,0.00574638630281397,0.014009583769208,0.4907576568548,0.347715809341982,-0.143041847512818,0.708528546595576,91000053,500,500,"hal_aipw_mc20",14
"AIPW","Proposed",0.553571428571428,0.317253117274873,-0.236318311296555,0.573102405399771,0.00256293133244044,0.000434141058070055,0.00543638462380542,0.00713103384010575,0.0188634986185691,0.4907576568548,0.347715809341982,-0.143041847512818,0.708528546595576,91000053,500,500,"hal_aipw_mc20",14
"AIPW","Naive",0.45049827698404,0.367372259498152,-0.0831260174858883,0.815479832592494,0.000251382992756853,2.76178524176423e-05,0.000350750830720035,0.000546898118641603,0.00233004090570605,0.49953788284274,0.344948360757074,-0.154589522085666,0.690534937598852,91000054,5000,500,"hal_aipw_mc20",14
"AIPW","Proposed",0.521399424675856,0.348477516272746,-0.17292190840311,0.668350404278616,0.000691443390504026,0.000334561376015957,0.00099877123928538,0.00102109187775749,0.00316498766139099,0.49953788284274,0.344948360757074,-0.154589522085666,0.690534937598852,91000054,5000,500,"hal_aipw_mc20",14
"AIPW","Naive",0.397928653004001,0.40635035272271,0.00842169971870893,1.02116384345569,0.0025940970336316,0.0006556700802203,0.00381004032054259,0.00509279719373359,0.0326877129457475,0.50831810883068,0.345843301111851,-0.162474807718829,0.680367854506341,91000055,500,5000,"hal_aipw_mc20",14
"AIPW","Proposed",0.473633262250051,0.36151254412321,-0.112120718126841,0.763275244660398,0.00219759107770971,1.12111307162307e-05,0.00381468897668172,0.00598985779295897,0.0226358575494464,0.50831810883068,0.345843301111851,-0.162474807718829,0.680367854506341,91000055,500,5000,"hal_aipw_mc20",14
"AIPW","Naive",0.441133317528951,0.371097465665989,-0.0700358518629624,0.841236539884871,0.00028960515479646,4.26746748137646e-05,0.000342413556067621,0.000546669361236552,0.00244381006420883,0.497134873624988,0.345405361744523,-0.151729511880465,0.694792057587733,91000056,5000,5000,"hal_aipw_mc20",14
"AIPW","Proposed",0.492352633065642,0.335528423358919,-0.156824209706723,0.681479900431822,0.000262151037989889,2.15423135038325e-05,0.000492337102650463,0.000711403513632687,0.002412111469605,0.497134873624988,0.345405361744523,-0.151729511880465,0.694792057587733,91000056,5000,5000,"hal_aipw_mc20",14
"AIPW","Naive",0.498066602220883,0.333735586513457,-0.164331015707426,0.670062166435828,0.00285664429687662,0.000430270219765774,0.0033572747387064,0.00535337859605146,0.0163794057219612,0.50184846862904,0.344045008395417,-0.157803460233624,0.685555560895275,91000057,500,500,"hal_aipw_mc20",15
"AIPW","Proposed",0.546593483856773,0.293091199057997,-0.253502284798775,0.536214220831798,0.00277693203059116,0.000345828419365168,0.00291338169197409,0.00499865688383492,0.0111825383137905,0.50184846862904,0.344045008395417,-0.157803460233624,0.685555560895275,91000057,500,500,"hal_aipw_mc20",15
"AIPW","Naive",0.464676272992293,0.379399063187104,-0.0852772098051883,0.816480386966944,0.000273965440181845,3.37908627837767e-05,0.000355476650083268,0.00056186036469756,0.00223659154179217,0.50277270294356,0.344602696481188,-0.158170006462372,0.685404546554852,91000058,5000,500,"hal_aipw_mc20",15
"AIPW","Proposed",0.490066064864219,0.345122340813622,-0.144943724050598,0.704236358233136,0.000690509456574348,0.000382596136379749,0.000849893981748177,0.000775211165563027,0.00272094525761629,0.50277270294356,0.344602696481188,-0.158170006462372,0.685404546554852,91000058,5000,500,"hal_aipw_mc20",15
"AIPW","Naive",0.453698785801633,0.376349053732921,-0.077349732068712,0.829513028270411,0.00311757315897034,0.000588043154753493,0.0037820662422066,0.00572355309166995,0.0240555858475187,0.50277270294356,0.343266514521439,-0.159506188422121,0.6827469202519,91000059,500,5000,"hal_aipw_mc20",15
"AIPW","Proposed",0.46140443766809,0.330157700162413,-0.131246737505677,0.7155494685552,0.00231267253500771,1.8506368483094e-05,0.0028186474382578,0.00509430723629932,0.0186772564713718,0.50277270294356,0.343266514521439,-0.159506188422121,0.6827469202519,91000059,500,5000,"hal_aipw_mc20",15
"AIPW","Naive",0.443929978396625,0.403005989747647,-0.0409239886489787,0.907814316129794,0.000273943385941109,4.70676821545114e-05,0.000368059118821401,0.000547867140453487,0.00257957027297501,0.502957549806464,0.342868166971814,-0.16008938283465,0.681703986954263,91000060,5000,5000,"hal_aipw_mc20",15
"AIPW","Proposed",0.494450469854329,0.3718875097489,-0.122562960105429,0.752122876652262,0.000258889156332635,2.03978254793416e-05,0.000589037144037465,0.000807130649411418,0.00288285688182776,0.502957549806464,0.342868166971814,-0.16008938283465,0.681703986954263,91000060,5000,5000,"hal_aipw_mc20",15
"AIPW","Naive",0.457183945030896,0.346032845238481,-0.111151099792414,0.756878820876129,0.00251228480291851,0.000414722654644038,0.00308334880643076,0.00476618830006119,0.018633688451331,0.48983342254028,0.350636972054515,-0.139196450485764,0.715829006187674,91000061,500,500,"hal_aipw_mc20",16
"AIPW","Proposed",0.513009229013459,0.294568312529304,-0.218440916484155,0.5741969069363,0.00236107467684351,0.000216794641302007,0.00411389708131823,0.00604138247555772,0.0176434748777178,0.48983342254028,0.350636972054515,-0.139196450485764,0.715829006187674,91000061,500,500,"hal_aipw_mc20",16
"AIPW","Naive",0.439788141209502,0.3729496792987,-0.0668384619108016,0.848021227386935,0.000253784975859721,2.56858292415857e-05,0.000348134441772918,0.000550547759149468,0.00251831872177898,0.499168189116932,0.345147839462099,-0.154020349654833,0.691445983512476,91000062,5000,500,"hal_aipw_mc20",16
"AIPW","Proposed",0.467679506054649,0.329569715117304,-0.138109790937345,0.704691377002082,0.000645019583211706,0.000324784129882644,0.000887824633284684,0.000883275956731102,0.0034307588692712,0.499168189116932,0.345147839462099,-0.154020349654833,0.691445983512476,91000062,5000,500,"hal_aipw_mc20",16
"AIPW","Naive",0.446618049671135,0.360861388695179,-0.085756660975956,0.807986575914022,0.00250790626491922,0.000494108235706822,0.00294941053408433,0.00446910032758991,0.0189916088607786,0.49168189116932,0.350017314403409,-0.141664576765911,0.711877579161998,91000063,500,5000,"hal_aipw_mc20",16
"AIPW","Proposed",0.505905844204041,0.268244702986936,-0.237661141217105,0.53022653535259,0.00122710830944935,9.63792423160374e-06,0.00207835113980423,0.00328618360079037,0.00942843324346444,0.49168189116932,0.350017314403409,-0.141664576765911,0.711877579161998,91000063,500,5000,"hal_aipw_mc20",16
"AIPW","Naive",0.474343732183337,0.358595872728668,-0.115747859454669,0.755983158200704,0.000280454374185842,4.05839011655233e-05,0.000350963326059736,0.000550249897914531,0.00199946894491156,0.502125738923396,0.343419392329635,-0.158706346593761,0.683931066879698,91000064,5000,5000,"hal_aipw_mc20",16
"AIPW","Proposed",0.505308015779214,0.328806301994732,-0.176501713784482,0.650704702334266,0.000234924024582638,2.2154354962112e-05,0.000446598910766445,0.000637214225424859,0.00202571267799459,0.502125738923396,0.343419392329635,-0.158706346593761,0.683931066879698,91000064,5000,5000,"hal_aipw_mc20",16
"AIPW","Naive",0.417851389826266,0.396795977830024,-0.0210554119962418,0.94961028607564,0.00250690953367732,0.000378604501943895,0.00351963144610437,0.0052693319758939,0.0289874812527069,0.5046211715726,0.343609452009972,-0.161011719562628,0.680925556371621,91000065,500,500,"hal_aipw_mc20",17
"AIPW","Proposed",0.47677925148497,0.310532771898928,-0.166246479586042,0.651313518639384,0.00195642984700966,0.00024049770532163,0.00432000309215833,0.00579543752852472,0.0212770231144049,0.5046211715726,0.343609452009972,-0.161011719562628,0.680925556371621,91000065,500,500,"hal_aipw_mc20",17
"AIPW","Naive",0.449495081867397,0.362816326551414,-0.0866787553159827,0.807164174175429,0.000247725556440545,2.5336739283277e-05,0.000341499722697243,0.000538551800571234,0.00228658309134006,0.5046211715726,0.342235895703136,-0.162385275869464,0.678203601003487,91000066,5000,500,"hal_aipw_mc20",17
"AIPW","Proposed",0.490547536027268,0.349023993673826,-0.141523542353442,0.711498821297565,0.000629087771282761,0.000320320893856465,0.000927492654653649,0.000915938638223481,0.00328353751847138,0.5046211715726,0.342235895703136,-0.162385275869464,0.678203601003487,91000066,5000,500,"hal_aipw_mc20",17
"AIPW","Naive",0.417127142686917,0.361188063990685,-0.0559390786962314,0.865894416901521,0.0023394328456143,0.000559256190548043,0.00327107744962997,0.00449199791414818,0.0233145004016996,0.50092423431452,0.343586205620757,-0.157338028693763,0.685904538220098,91000067,500,5000,"hal_aipw_mc20",17
"AIPW","Proposed",0.467282230697055,0.35112613579028,-0.116156094906775,0.751421973111406,0.00142307110158517,7.20692942375889e-06,0.00357183025226982,0.00498048749500747,0.0199883739687176,0.50092423431452,0.343586205620757,-0.157338028693763,0.685904538220098,91000067,500,5000,"hal_aipw_mc20",17
"AIPW","Naive",0.466818597605794,0.378998626475357,-0.0878199711304364,0.811875594543908,0.000281149427372282,4.69640173596003e-05,0.000362356526878662,0.000549577919531744,0.00216325668606117,0.498336378233864,0.345882870885706,-0.152453507348158,0.69407509865432,91000068,5000,5000,"hal_aipw_mc20",17
"AIPW","Proposed",0.511038786107275,0.354618050146434,-0.156420735960841,0.693916117106607,0.000228698094530267,2.16641895122013e-05,0.00054357206894691,0.000728941784452774,0.00238791119566091,0.498336378233864,0.345882870885706,-0.152453507348158,0.69407509865432,91000068,5000,5000,"hal_aipw_mc20",17
"AIPW","Naive",0.43442957125637,0.434580745495989,0.000151174239619412,1.00034798330874,0.00280967374455714,0.00069947952946696,0.00442117592120331,0.00583189060682653,0.0309086465393776,0.4907576568548,0.35034179672791,-0.14041586012689,0.713879430783014,91000069,500,500,"hal_aipw_mc20",18
"AIPW","Proposed",0.506463261974671,0.35441055061591,-0.152052711358761,0.699775437282625,0.00314310886631785,0.000312534438447283,0.0123815001763608,0.014899540165784,0.052565157792044,0.4907576568548,0.35034179672791,-0.14041586012689,0.713879430783014,91000069,500,500,"hal_aipw_mc20",18
"AIPW","Naive",0.444436064984541,0.396549208996765,-0.0478868559877753,0.892252542580132,0.000263950342506188,2.80632067423568e-05,0.000365259563246671,0.000573083492268145,0.00265950923894467,0.497504567350796,0.345969275226331,-0.151535292124465,0.695409244318323,91000070,5000,500,"hal_aipw_mc20",18
"AIPW","Proposed",0.50376959415274,0.35400856754665,-0.14976102660609,0.702719202698281,0.00068192152559535,0.00036099078830396,0.000997774747152977,0.000957714696140407,0.00325933728617947,0.497504567350796,0.345969275226331,-0.151535292124465,0.695409244318323,91000070,5000,500,"hal_aipw_mc20",18
"AIPW","Naive",0.470614948698902,0.343211685503918,-0.127403263194984,0.729283433203274,0.00299471297227697,0.000580032556936353,0.00333723615898538,0.00517188401738964,0.0184395877304916,0.50831810883068,0.341859062133878,-0.166459046696802,0.672529772587249,91000071,500,5000,"hal_aipw_mc20",18
"AIPW","Proposed",0.484205067011983,0.272382033570031,-0.211823033441952,0.562534455186299,0.00194292929204982,1.89845714210933e-05,0.00269466869196281,0.00459962884117044,0.0140246374816942,0.50831810883068,0.341859062133878,-0.166459046696802,0.672529772587249,91000071,500,5000,"hal_aipw_mc20",18
"AIPW","Naive",0.436535256039633,0.386943619022047,-0.0495916370175856,0.886397177933589,0.000263332510428041,3.85042715236078e-05,0.000346639129873761,0.000532963097254587,0.00254655542247463,0.500092423431452,0.346091174168308,-0.154001249263144,0.692054424247335,91000072,5000,5000,"hal_aipw_mc20",18
"AIPW","Proposed",0.490165335063435,0.349396226054806,-0.140769109008629,0.712813006267749,0.000226247320155335,1.97309780621512e-05,0.000555977931523883,0.000742763295554915,0.00267543593743544,0.500092423431452,0.346091174168308,-0.154001249263144,0.692054424247335,91000072,5000,5000,"hal_aipw_mc20",18
"AIPW","Naive",0.478502089612285,0.4388443706606,-0.0396577189516849,0.9171211164745,0.00253814963511003,0.000737174046549509,0.00389069159469073,0.00495449313670175,0.0204110544295898,0.49260612548384,0.351209119035121,-0.141397006448719,0.712961331307363,91000073,500,500,"hal_aipw_mc20",19
"AIPW","Proposed",0.553521460422282,0.471063931722822,-0.0824575286994592,0.851031017593153,0.00247460110990011,0.000274210786175387,0.00625628163618441,0.00818246117373374,0.0247458987365163,0.49260612548384,0.351209119035121,-0.141397006448719,0.712961331307363,91000073,500,500,"hal_aipw_mc20",19
"AIPW","Naive",0.437088070405944,0.414645259509515,-0.0224428108964286,0.948653801336685,0.000259760646095403,2.98418875312392e-05,0.000350802525202829,0.000550879396235754,0.00276348827371499,0.500092423431452,0.344447931357496,-0.155644492073956,0.688768546009995,91000074,5000,500,"hal_aipw_mc20",19
"AIPW","Proposed",0.491477908574928,0.357476754711523,-0.134001153863405,0.727350606150437,0.00066595557945811,0.000372142925525219,0.000992660437004766,0.000914330165412438,0.0033269232188408,0.500092423431452,0.344447931357496,-0.155644492073956,0.688768546009995,91000074,5000,500,"hal_aipw_mc20",19
"AIPW","Naive",0.428571428571429,0.402777777777778,-0.0257936507936508,0.939814814814815,0.00346841068249987,0.000729906529247804,0.0040288142632879,0.00603741188729216,0.0311440766070695,0.51016657745972,0.334955631222498,-0.175210946237223,0.656561299821613,91000075,500,5000,"hal_aipw_mc20",19
"AIPW","Proposed",0.482226172898116,0.464797232863575,-0.0174289400345413,0.963857332898802,0.00397887826212819,5.65754875482679e-06,0.0104590917860344,0.014426654950653,0.0608261817848805,0.51016657745972,0.334955631222498,-0.175210946237223,0.656561299821613,91000075,500,5000,"hal_aipw_mc20",19
"AIPW","Naive",0.469016898530747,0.360819073231708,-0.10819782529904,0.769309324167248,0.000287961677551839,4.31074525967275e-05,0.000354077325206589,0.000555824097564972,0.00208284517510019,0.502495432649204,0.341697368326102,-0.160798064323102,0.680000943540204,91000076,5000,5000,"hal_aipw_mc20",19
"AIPW","Proposed",0.512428380809864,0.323343935668123,-0.189084445141742,0.631003175813751,0.000246463700369531,2.16290254322374e-05,0.000406691324147521,0.000609896973652577,0.00181858253930692,0.502495432649204,0.341697368326102,-0.160798064323102,0.680000943540204,91000076,5000,5000,"hal_aipw_mc20",19
"AIPW","Naive",0.513195340131306,0.443905788771262,-0.0692895513600438,0.864984059788393,0.00310458268364999,0.000742304671294828,0.00352038857859552,0.00514036191965586,0.0173105339450294,0.5138635147178,0.339818311237895,-0.174045203479905,0.661300718001966,91000077,500,500,"hal_aipw_mc20",20
"AIPW","Proposed",0.51141491844865,0.424442117403306,-0.0869728010453436,0.82993691050474,0.00257004314202962,0.000352489657565526,0.00349213116225353,0.0053571949891521,0.0178832417682224,0.5138635147178,0.339818311237895,-0.174045203479905,0.661300718001966,91000077,500,500,"hal_aipw_mc20",20
"AIPW","Naive",0.457045008235048,0.428158728601466,-0.0288862796335819,0.936797735205268,0.000258430539649915,3.56350251999131e-05,0.000351389680376573,0.000538550169626662,0.00244827312626784,0.501293928040328,0.343341518394923,-0.157952409645405,0.684910586763184,91000078,5000,500,"hal_aipw_mc20",20
"AIPW","Proposed",0.510635116028076,0.403908109240824,-0.106727006787252,0.790991642687214,0.000695507172325608,0.000415214928089753,0.000955149378778364,0.000820226694924467,0.00281283885853815,0.501293928040328,0.343341518394923,-0.157952409645405,0.684910586763184,91000078,5000,500,"hal_aipw_mc20",20
"AIPW","Naive",0.483841236255735,0.366384839830466,-0.117456396425269,0.757241864430119,0.00288734006469372,0.000634062962550397,0.00349889657718154,0.00511811071677447,0.0179163664191179,0.51201504608876,0.3406779893416,-0.171337056747161,0.665367144860312,91000079,500,5000,"hal_aipw_mc20",20
"AIPW","Proposed",0.472231438794569,0.324266309977128,-0.147965128817441,0.686668195588289,0.00218280079230301,1.76068743210755e-05,0.00328249469216799,0.00543008173582886,0.0192263913184139,0.51201504608876,0.3406779893416,-0.171337056747161,0.665367144860312,91000079,500,5000,"hal_aipw_mc20",20
"AIPW","Naive",0.44945378698097,0.398287574057324,-0.051166212923646,0.886159123794829,0.000274648020488505,4.98677972104348e-05,0.000358872153797377,0.000533784579865013,0.00240665662963262,0.499722729705644,0.344926327253617,-0.154796402452027,0.690235418062316,91000080,5000,5000,"hal_aipw_mc20",20
"AIPW","Proposed",0.491277930064639,0.361622198319208,-0.12965573174543,0.736084762186709,0.000241817228007318,2.37677317156268e-05,0.000581290570447814,0.000775572335023878,0.00280634265739248,0.499722729705644,0.344926327253617,-0.154796402452027,0.690235418062316,91000080,5000,5000,"hal_aipw_mc20",20
